ano_eje,mes_eje,nivel_gobierno_nombre,sector_nombre,departamento_ejecutora_nombre,funcion_nombre,fuente_financiamiento_nombre,categoria_gasto_nombre,monto_devengado,tasa_giro
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,PROTECCION SOCIAL,RECURSOS ORDINARIOS,GASTO CORRIENTE,3453,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,48,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,10619,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1399.5,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2240,75.8928571428571
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO CORRIENTE,5000,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,24658,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,903.57,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,87121.12,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,146.68,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,545,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO CORRIENTE,182,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AMBIENTE,RECURSOS ORDINARIOS,GASTO CORRIENTE,0,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,500,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,8700,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TRANSPORTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,27000,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DETERMINADOS,GASTO DE CAPITAL,6595,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DETERMINADOS,GASTO DE CAPITAL,2300,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS DETERMINADOS,GASTO DE CAPITAL,210594.16,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AMBIENTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,3242.05,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AGROPECUARIA,RECURSOS DETERMINADOS,GASTO DE CAPITAL,11940,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TRANSPORTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,147595.89,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,JUSTICIA,RECURSOS DETERMINADOS,GASTO DE CAPITAL,0,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS DETERMINADOS,GASTO DE CAPITAL,47004.92,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TURISMO,RECURSOS DETERMINADOS,GASTO DE CAPITAL,5625,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TRANSPORTE,RECURSOS ORDINARIOS,GASTO DE CAPITAL,31603.29,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TRANSPORTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,5200,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TURISMO,RECURSOS ORDINARIOS,GASTO DE CAPITAL,12547.28,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AGROPECUARIA,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,26955,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DETERMINADOS,GASTO DE CAPITAL,10200,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,5985,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO CORRIENTE,409.5,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,INDUSTRIA,RECURSOS ORDINARIOS,GASTO CORRIENTE,4800,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,INDUSTRIA,RECURSOS ORDINARIOS,GASTO CORRIENTE,4624.3,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,6400,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,2620,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,390,64.1025641025641
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,1190,69.7478991596639
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,7493,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,6724.19,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,319,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS DETERMINADOS,GASTO CORRIENTE,12331.08,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,600,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2093.06,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,287.4,53.0619345859429
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,171,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1864.12,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,MINERIA,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,5000,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,10743806.59,77.4478182411137
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,113972,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TRANSPORTE,RECURSOS ORDINARIOS,GASTO CORRIENTE,50267.8,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TURISMO,RECURSOS ORDINARIOS,GASTO CORRIENTE,208.58,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1003,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS DETERMINADOS,GASTO DE CAPITAL,1001101.78,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DETERMINADOS,GASTO DE CAPITAL,59500,114.285714285714
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AGROPECUARIA,RECURSOS DETERMINADOS,GASTO DE CAPITAL,36860.7,118.740284367904
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AMBIENTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,0,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,JUSTICIA,RECURSOS DETERMINADOS,GASTO DE CAPITAL,20000,75
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO DE CAPITAL,5655,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DETERMINADOS,GASTO DE CAPITAL,6400,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1850,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,6633.5,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,5704,58.765778401122
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,882.71,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,1200,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,1355,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,1195.5,75.6888331242158
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,246,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,4398,95.2032742155525
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,28100,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO DE CAPITAL,930,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TRABAJO,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,242,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,PESCA,RECURSOS ORDINARIOS,GASTO CORRIENTE,448.29,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,PESCA,RECURSOS ORDINARIOS,GASTO CORRIENTE,12373.82,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,ENERGIA,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,0,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2000,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2846.5,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,335408.83,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO CORRIENTE,3400,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,PROTECCION SOCIAL,RECURSOS ORDINARIOS,GASTO CORRIENTE,16724.33,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,2640,59.0909090909091
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO DE CAPITAL,3820,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,260,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,725,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1477,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,ORDEN PUBLICO Y SEGURIDAD,RECURSOS ORDINARIOS,GASTO CORRIENTE,500,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,61632.08,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS DETERMINADOS,GASTO CORRIENTE,31307,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,34877.05,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1299.59,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,620,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,17650.16,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,7990,92.8660826032541
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,6277.6,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,3298.9,117.005668556185
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TRANSPORTE,RECURSOS ORDINARIOS,GASTO CORRIENTE,2250,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2858,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO CORRIENTE,28,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,500,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,962,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,120,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,COMUNICACIONES,RECURSOS ORDINARIOS,GASTO DE CAPITAL,249000,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,1000,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,80,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO CORRIENTE,325,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DETERMINADOS,GASTO CORRIENTE,1000,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,184.5,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO DE CAPITAL,12316,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO CORRIENTE,260,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1203,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS DIRECTAMENTE RECAUDADOS,GASTO DE CAPITAL,0,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,14402.5,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,10648.35,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,854.65,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TURISMO,RECURSOS ORDINARIOS,GASTO CORRIENTE,713,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO DE CAPITAL,15209.82,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,5312.5,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,14068.5,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,VIVIENDA Y DESARROLLO URBANO,RECURSOS DETERMINADOS,GASTO CORRIENTE,5000,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,300,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS DETERMINADOS,GASTO DE CAPITAL,18100,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TRANSPORTE,RECURSOS ORDINARIOS,GASTO DE CAPITAL,1800,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DETERMINADOS,GASTO DE CAPITAL,123705.21,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO DE CAPITAL,1414.1,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TRANSPORTE,RECURSOS DETERMINADOS,GASTO DE CAPITAL,588128.53,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO DE CAPITAL,12114.38,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,8500,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,114,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,169300.49,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,13779,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,3545.12,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,2334,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,690,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS DETERMINADOS,GASTO CORRIENTE,5406.5,120.891519467308
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,20685.14,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,802.9,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1010,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,ORDEN PUBLICO Y SEGURIDAD,RECURSOS ORDINARIOS,GASTO CORRIENTE,2328.75,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO CORRIENTE,4895.64,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS ORDINARIOS,GASTO CORRIENTE,208.58,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,DONACIONES Y TRANSFERENCIAS,GASTO CORRIENTE,6400,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,ORDEN PUBLICO Y SEGURIDAD,RECURSOS DETERMINADOS,GASTO DE CAPITAL,0,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS DETERMINADOS,GASTO DE CAPITAL,113208,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,EDUCACION,RECURSOS DETERMINADOS,GASTO DE CAPITAL,15400,122.727272727273
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS DETERMINADOS,GASTO DE CAPITAL,11000,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AGROPECUARIA,RECURSOS DETERMINADOS,GASTO DE CAPITAL,3800,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TURISMO,RECURSOS ORDINARIOS,GASTO DE CAPITAL,103013,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS ORDINARIOS,GASTO CORRIENTE,1800,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO CORRIENTE,70,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,21763.55,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS DETERMINADOS,GASTO CORRIENTE,1644.9,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1008,0
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,13876,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TURISMO,RECURSOS ORDINARIOS,GASTO CORRIENTE,1375,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,AGROPECUARIA,RECURSOS ORDINARIOS,GASTO CORRIENTE,2125,64.9411764705882
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS ORDINARIOS,GASTO CORRIENTE,1900,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,TURISMO,RECURSOS ORDINARIOS,GASTO DE CAPITAL,4816,
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,SALUD,RECURSOS DETERMINADOS,GASTO DE CAPITAL,363176.36,100
2024,9,GOBIERNOS REGIONALES,GOBIERNOS REGIONALES,AMAZONAS,"PLANEAMIENTO, GESTION Y RESERVA DE CONTINGENCIA",RECURSOS DETERMINADOS,GASTO DE CAPITAL,57500,99.1304347826087
